A,B,C,D,E
-1.714768E+02, 2.061802E+05,-1.287040E-01, 3.212078E-04, 1.244000E+01
-1.715016E+02, 2.063469E+05,-1.286623E-01, 4.581185E-04, 1.245000E+01
-1.715259E+02, 2.065136E+05,-1.286199E-01, 5.899197E-04, 1.246000E+01
-1.715499E+02, 2.066802E+05,-1.285770E-01, 7.146032E-04, 1.247000E+01
-1.715734E+02, 2.068469E+05,-1.285338E-01, 8.303215E-04, 1.248000E+01
-1.715965E+02, 2.070136E+05,-1.284905E-01, 9.354130E-04, 1.249000E+01
-1.716192E+02, 2.071802E+05,-1.284473E-01, 1.028424E-03, 1.250000E+01
-1.716415E+02, 2.073469E+05,-1.284044E-01, 1.108126E-03, 1.251000E+01
-1.716634E+02, 2.075136E+05,-1.283619E-01, 1.173531E-03, 1.252000E+01
-1.716849E+02, 2.076803E+05,-1.283200E-01, 1.223902E-03, 1.253000E+01
-1.717060E+02, 2.078469E+05,-1.282788E-01, 1.258755E-03, 1.254000E+01
-1.717268E+02, 2.080136E+05,-1.282386E-01, 1.277866E-03, 1.255000E+01
-1.717472E+02, 2.081803E+05,-1.281995E-01, 1.281264E-03, 1.256000E+01
-1.717672E+02, 2.083470E+05,-1.281616E-01, 1.269226E-03, 1.257000E+01
-1.717868E+02, 2.085136E+05,-1.281251E-01, 1.242268E-03, 1.258000E+01
-1.718061E+02, 2.086803E+05,-1.280902E-01, 1.201129E-03, 1.259000E+01
-1.718250E+02, 2.088470E+05,-1.280569E-01, 1.146755E-03, 1.260000E+01
-1.718435E+02, 2.090136E+05,-1.280254E-01, 1.080279E-03, 1.261000E+01
-1.718617E+02, 2.091803E+05,-1.279957E-01, 1.003000E-03, 1.262000E+01
-1.718796E+02, 2.093470E+05,-1.279681E-01, 9.163550E-04, 1.263000E+01
-1.718971E+02, 2.095137E+05,-1.279426E-01, 8.218964E-04, 1.264000E+01
-1.719142E+02, 2.096803E+05,-1.279193E-01, 7.212631E-04, 1.265000E+01
-1.719310E+02, 2.098470E+05,-1.278982E-01, 6.161526E-04, 1.266000E+01
-1.719475E+02, 2.100137E+05,-1.278794E-01, 5.082925E-04, 1.267000E+01
-1.719636E+02, 2.101803E+05,-1.278630E-01, 3.994125E-04, 1.268000E+01
-1.719794E+02, 2.103470E+05,-1.278491E-01, 2.912170E-04, 1.269000E+01
-1.719948E+02, 2.105137E+05,-1.278376E-01, 1.853588E-04, 1.270000E+01
-1.720099E+02, 2.106804E+05,-1.278286E-01, 8.341366E-05, 1.271000E+01
-1.720247E+02, 2.108470E+05,-1.278221E-01,-1.314122E-05, 1.272000E+01
-1.720391E+02, 2.110137E+05,-1.278181E-01,-1.029529E-04, 1.273000E+01
-1.720532E+02, 2.111804E+05,-1.278166E-01,-1.848045E-04, 1.274000E+01
-1.720669E+02, 2.113470E+05,-1.278175E-01,-2.576356E-04, 1.275000E+01
-1.720804E+02, 2.115137E+05,-1.278209E-01,-3.205539E-04, 1.276000E+01
-1.720935E+02, 2.116804E+05,-1.278268E-01,-3.728459E-04, 1.277000E+01
-1.721063E+02, 2.118471E+05,-1.278349E-01,-4.139832E-04, 1.278000E+01
-1.721187E+02, 2.120137E+05,-1.278454E-01,-4.436269E-04, 1.279000E+01
-1.721309E+02, 2.121804E+05,-1.278581E-01,-4.616280E-04, 1.280000E+01
-1.721427E+02, 2.123471E+05,-1.278730E-01,-4.680258E-04, 1.281000E+01
-1.721542E+02, 2.125137E+05,-1.278900E-01,-4.630427E-04, 1.282000E+01
-1.721654E+02, 2.126804E+05,-1.279090E-01,-4.470763E-04, 1.283000E+01
-1.721763E+02, 2.128471E+05,-1.279298E-01,-4.206888E-04, 1.284000E+01
-1.721869E+02, 2.130138E+05,-1.279525E-01,-3.845943E-04, 1.285000E+01
-1.721972E+02, 2.131804E+05,-1.279768E-01,-3.396435E-04, 1.286000E+01
-1.722072E+02, 2.133471E+05,-1.280027E-01,-2.868076E-04, 1.287000E+01
-1.722169E+02, 2.135138E+05,-1.280300E-01,-2.271592E-04, 1.288000E+01
-1.722263E+02, 2.136804E+05,-1.280587E-01,-1.618536E-04, 1.289000E+01
-1.722355E+02, 2.138471E+05,-1.280885E-01,-9.210775E-05, 1.290000E+01
-1.722444E+02, 2.140138E+05,-1.281194E-01,-1.918003E-05, 1.291000E+01
-1.722530E+02, 2.141805E+05,-1.281511E-01, 5.564996E-05, 1.292000E+01
-1.722613E+02, 2.143471E+05,-1.281837E-01, 1.311066E-04, 1.293000E+01
-1.722694E+02, 2.145138E+05,-1.282168E-01, 2.059317E-04, 1.294000E+01
-1.722772E+02, 2.146805E+05,-1.282505E-01, 2.789085E-04, 1.295000E+01
-1.722848E+02, 2.148471E+05,-1.282845E-01, 3.488790E-04, 1.296000E+01
-1.722921E+02, 2.150138E+05,-1.283186E-01, 4.147608E-04, 1.297000E+01
-1.722992E+02, 2.151805E+05,-1.283528E-01, 4.755622E-04, 1.298000E+01
-1.723060E+02, 2.153472E+05,-1.283869E-01, 5.303964E-04, 1.299000E+01
-1.723127E+02, 2.155138E+05,-1.284208E-01, 5.784924E-04, 1.300000E+01
-1.723191E+02, 2.156805E+05,-1.284543E-01, 6.192048E-04, 1.301000E+01
-1.723252E+02, 2.158472E+05,-1.284873E-01, 6.520210E-04, 1.302000E+01
-1.723312E+02, 2.160138E+05,-1.285197E-01, 6.765659E-04, 1.303000E+01
-1.723369E+02, 2.161805E+05,-1.285513E-01, 6.926052E-04, 1.304000E+01
-1.723424E+02, 2.163472E+05,-1.285820E-01, 7.000446E-04, 1.305000E+01
-1.723478E+02, 2.165139E+05,-1.286117E-01, 6.989293E-04, 1.306000E+01
-1.723529E+02, 2.166805E+05,-1.286402E-01, 6.894387E-04, 1.307000E+01
-1.723578E+02, 2.168472E+05,-1.286675E-01, 6.718814E-04, 1.308000E+01
-1.723626E+02, 2.170139E+05,-1.286935E-01, 6.466862E-04, 1.309000E+01
-1.723671E+02, 2.171805E+05,-1.287181E-01, 6.143933E-04, 1.310000E+01
-1.723714E+02, 2.173472E+05,-1.287412E-01, 5.756427E-04, 1.311000E+01
-1.723756E+02, 2.175139E+05,-1.287626E-01, 5.311615E-04, 1.312000E+01
-1.723796E+02, 2.176806E+05,-1.287824E-01, 4.817507E-04, 1.313000E+01
-1.723834E+02, 2.178472E+05,-1.288004E-01, 4.282706E-04, 1.314000E+01
-1.723870E+02, 2.180139E+05,-1.288167E-01, 3.716259E-04, 1.315000E+01
-1.723904E+02, 2.181806E+05,-1.288311E-01, 3.127497E-04, 1.316000E+01
-1.723937E+02, 2.183472E+05,-1.288436E-01, 2.525890E-04, 1.317000E+01
-1.723968E+02, 2.185139E+05,-1.288542E-01, 1.920884E-04, 1.318000E+01
-1.723997E+02, 2.186806E+05,-1.288629E-01, 1.321759E-04, 1.319000E+01
-1.724025E+02, 2.188473E+05,-1.288696E-01, 7.374814E-05, 1.320000E+01
-1.724051E+02, 2.190139E+05,-1.288743E-01, 1.765724E-05, 1.321000E+01
-1.724075E+02, 2.191806E+05,-1.288771E-01,-3.530068E-05, 1.322000E+01
-1.724098E+02, 2.193473E+05,-1.288779E-01,-8.440117E-05, 1.323000E+01
-1.724119E+02, 2.195139E+05,-1.288767E-01,-1.289946E-04, 1.324000E+01
-1.724138E+02, 2.196806E+05,-1.288736E-01,-1.685189E-04, 1.325000E+01
-1.724156E+02, 2.198473E+05,-1.288686E-01,-2.025056E-04, 1.326000E+01
-1.724172E+02, 2.200139E+05,-1.288618E-01,-2.305846E-04, 1.327000E+01
-1.724187E+02, 2.201806E+05,-1.288532E-01,-2.524881E-04, 1.328000E+01
-1.724201E+02, 2.203473E+05,-1.288428E-01,-2.680520E-04, 1.329000E+01
-1.724213E+02, 2.205140E+05,-1.288307E-01,-2.772163E-04, 1.330000E+01
-1.724223E+02, 2.206806E+05,-1.288170E-01,-2.800237E-04, 1.331000E+01
-1.724232E+02, 2.208473E+05,-1.288018E-01,-2.766163E-04, 1.332000E+01
-1.724239E+02, 2.210140E+05,-1.287851E-01,-2.672310E-04, 1.333000E+01
-1.724246E+02, 2.211806E+05,-1.287669E-01,-2.521934E-04, 1.334000E+01
-1.724251E+02, 2.213473E+05,-1.287475E-01,-2.319110E-04, 1.335000E+01
-1.724254E+02, 2.215140E+05,-1.287269E-01,-2.068640E-04, 1.336000E+01
-1.724256E+02, 2.216807E+05,-1.287052E-01,-1.775968E-04, 1.337000E+01
-1.724257E+02, 2.218473E+05,-1.286824E-01,-1.447070E-04, 1.338000E+01
-1.724257E+02, 2.220140E+05,-1.286588E-01,-1.088354E-04, 1.339000E+01
-1.724256E+02, 2.221807E+05,-1.286343E-01,-7.065430E-05, 1.340000E+01
-1.724253E+02, 2.223473E+05,-1.286092E-01,-3.085630E-05, 1.341000E+01
-1.724249E+02, 2.225140E+05,-1.285835E-01, 9.856117E-06, 1.342000E+01
-1.724245E+02, 2.226807E+05,-1.285573E-01, 5.078638E-05, 1.343000E+01
-1.724239E+02, 2.228473E+05,-1.285308E-01, 9.124814E-05, 1.344000E+01
-1.724232E+02, 2.230140E+05,-1.285041E-01, 1.305803E-04, 1.345000E+01
-1.724224E+02, 2.231807E+05,-1.284772E-01, 1.681558E-04, 1.346000E+01
-1.724215E+02, 2.233474E+05,-1.284503E-01, 2.033908E-04, 1.347000E+01
-1.724205E+02, 2.235140E+05,-1.284235E-01, 2.357527E-04, 1.348000E+01
-1.724195E+02, 2.236807E+05,-1.283969E-01, 2.647677E-04, 1.349000E+01
-1.724183E+02, 2.238474E+05,-1.283707E-01, 2.900267E-04, 1.350000E+01
-1.724171E+02, 2.240140E+05,-1.283449E-01, 3.111901E-04, 1.351000E+01
-1.724157E+02, 2.241807E+05,-1.283196E-01, 3.279919E-04, 1.352000E+01
-1.724143E+02, 2.243474E+05,-1.282949E-01, 3.402418E-04, 1.353000E+01
-1.724128E+02, 2.245140E+05,-1.282710E-01, 3.478266E-04, 1.354000E+01
-1.724113E+02, 2.246807E+05,-1.282479E-01, 3.507102E-04, 1.355000E+01
-1.724097E+02, 2.248474E+05,-1.282257E-01, 3.489321E-04, 1.356000E+01
-1.724080E+02, 2.250141E+05,-1.282045E-01, 3.426051E-04, 1.357000E+01
-1.724062E+02, 2.251807E+05,-1.281844E-01, 3.319120E-04, 1.358000E+01
-1.724044E+02, 2.253474E+05,-1.281654E-01, 3.171003E-04, 1.359000E+01
-1.724025E+02, 2.255141E+05,-1.281476E-01, 2.984778E-04, 1.360000E+01
-1.724005E+02, 2.256807E+05,-1.281311E-01, 2.764053E-04, 1.361000E+01
-1.723985E+02, 2.258474E+05,-1.281159E-01, 2.512901E-04, 1.362000E+01
-1.723964E+02, 2.260141E+05,-1.281021E-01, 2.235784E-04, 1.363000E+01
-1.723943E+02, 2.261807E+05,-1.280898E-01, 1.937473E-04, 1.364000E+01
-1.723921E+02, 2.263474E+05,-1.280789E-01, 1.622964E-04, 1.365000E+01
-1.723898E+02, 2.265141E+05,-1.280695E-01, 1.297393E-04, 1.366000E+01
-1.723875E+02, 2.266808E+05,-1.280616E-01, 9.659556E-05, 1.367000E+01
-1.723852E+02, 2.268474E+05,-1.280552E-01, 6.338162E-05, 1.368000E+01
-1.723828E+02, 2.270141E+05,-1.280504E-01, 3.060325E-05, 1.369000E+01
-1.723804E+02, 2.271808E+05,-1.280472E-01, 0.000000E+00, 1.370000E+01
-1.723779E+02, 2.273474E+05,-1.280455E-01,-3.172324E-05, 1.371000E+01
-1.723753E+02, 2.275141E+05,-1.280453E-01,-6.038274E-05, 1.372000E+01
-1.723727E+02, 2.276808E+05,-1.280467E-01,-8.683991E-05, 1.373000E+01
-1.723701E+02, 2.278474E+05,-1.280496E-01,-1.107487E-04, 1.374000E+01
-1.723674E+02, 2.280141E+05,-1.280540E-01,-1.318113E-04, 1.375000E+01
-1.723647E+02, 2.281808E+05,-1.280598E-01,-1.497820E-04, 1.376000E+01
-1.723619E+02, 2.283475E+05,-1.280671E-01,-1.644694E-04, 1.377000E+01
-1.723591E+02, 2.285141E+05,-1.280757E-01,-1.757385E-04, 1.378000E+01
-1.723563E+02, 2.286808E+05,-1.280856E-01,-1.835115E-04, 1.379000E+01
-1.723534E+02, 2.288475E+05,-1.280968E-01,-1.877674E-04, 1.380000E+01
-1.723505E+02, 2.290141E+05,-1.281092E-01,-1.885413E-04, 1.381000E+01
-1.723475E+02, 2.291808E+05,-1.281228E-01,-1.859225E-04, 1.382000E+01
-1.723445E+02, 2.293475E+05,-1.281374E-01,-1.800515E-04, 1.383000E+01
-1.723415E+02, 2.295141E+05,-1.281531E-01,-1.711167E-04, 1.384000E+01
-1.723385E+02, 2.296808E+05,-1.281697E-01,-1.593505E-04, 1.385000E+01
-1.723354E+02, 2.298475E+05,-1.281871E-01,-1.450243E-04, 1.386000E+01
-1.723323E+02, 2.300141E+05,-1.282053E-01,-1.284431E-04, 1.387000E+01
-1.723292E+02, 2.301808E+05,-1.282242E-01,-1.099404E-04, 1.388000E+01
-1.723260E+02, 2.303475E+05,-1.282437E-01,-8.987175E-05, 1.389000E+01
-1.723228E+02, 2.305142E+05,-1.282637E-01,-6.860887E-05, 1.390000E+01
-1.723196E+02, 2.306808E+05,-1.282842E-01,-4.653318E-05, 1.391000E+01
-1.723164E+02, 2.308475E+05,-1.283050E-01,-2.402958E-05, 1.392000E+01
-1.723131E+02, 2.310142E+05,-1.283260E-01, 0.000000E+00, 1.393000E+01
-1.723099E+02, 2.311808E+05,-1.283472E-01, 2.073993E-05, 1.394000E+01
-1.723066E+02, 2.313475E+05,-1.283685E-01, 4.227427E-05, 1.395000E+01
-1.723033E+02, 2.315142E+05,-1.283898E-01, 6.278219E-05, 1.396000E+01
-1.723000E+02, 2.316808E+05,-1.284109E-01, 8.194894E-05, 1.397000E+01
-1.722967E+02, 2.318475E+05,-1.284319E-01, 9.948886E-05, 1.398000E+01
-1.722934E+02, 2.320142E+05,-1.284526E-01, 1.151491E-04, 1.399000E+01
-1.722901E+02, 2.321809E+05,-1.284729E-01, 1.287131E-04, 1.400000E+01
-1.722867E+02, 2.323475E+05,-1.284928E-01, 1.400027E-04, 1.401000E+01
-1.722834E+02, 2.325142E+05,-1.285122E-01, 1.488806E-04, 1.402000E+01
-1.722801E+02, 2.326809E+05,-1.285310E-01, 1.552510E-04, 1.403000E+01
-1.722767E+02, 2.328475E+05,-1.285491E-01, 1.590605E-04, 1.404000E+01
-1.722734E+02, 2.330142E+05,-1.285665E-01, 1.602980E-04, 1.405000E+01
-1.722700E+02, 2.331809E+05,-1.285831E-01, 1.589933E-04, 1.406000E+01
-1.722667E+02, 2.333475E+05,-1.285988E-01, 1.552164E-04, 1.407000E+01
-1.722633E+02, 2.335142E+05,-1.286136E-01, 1.490749E-04, 1.408000E+01
-1.722600E+02, 2.336809E+05,-1.286274E-01, 1.407115E-04, 1.409000E+01
-1.722567E+02, 2.338475E+05,-1.286403E-01, 1.303010E-04, 1.410000E+01
-1.722533E+02, 2.340142E+05,-1.286520E-01, 1.180467E-04, 1.411000E+01
-1.722500E+02, 2.341809E+05,-1.286627E-01, 1.041765E-04, 1.412000E+01
-1.722467E+02, 2.343476E+05,-1.286722E-01, 8.893881E-05, 1.413000E+01
-1.722434E+02, 2.345142E+05,-1.286806E-01, 7.259782E-05, 1.414000E+01
-1.722400E+02, 2.346809E+05,-1.286877E-01, 5.542927E-05, 1.415000E+01
-1.722367E+02, 2.348476E+05,-1.286937E-01, 3.771564E-05, 1.416000E+01
-1.722334E+02, 2.350142E+05,-1.286985E-01, 1.974154E-05, 1.417000E+01
-1.722302E+02, 2.351809E+05,-1.287020E-01, 0.000000E+00, 1.418000E+01
-1.722269E+02, 2.353476E+05,-1.287043E-01,-1.586507E-05, 1.419000E+01
-1.722236E+02, 2.355142E+05,-1.287054E-01,-3.295908E-05, 1.420000E+01
-1.722203E+02, 2.356809E+05,-1.287052E-01,-4.924244E-05, 1.421000E+01
-1.722171E+02, 2.358476E+05,-1.287039E-01,-6.448442E-05, 1.422000E+01
-1.722138E+02, 2.360142E+05,-1.287014E-01,-7.847606E-05, 1.423000E+01
-1.722106E+02, 2.361809E+05,-1.286977E-01,-9.103300E-05, 1.424000E+01
-1.722074E+02, 2.363476E+05,-1.286928E-01,-1.019978E-04, 1.425000E+01
-1.722042E+02, 2.365143E+05,-1.286869E-01,-1.112418E-04, 1.426000E+01
-1.722010E+02, 2.366809E+05,-1.286799E-01,-1.186664E-04, 1.427000E+01
-1.721978E+02, 2.368476E+05,-1.286718E-01,-1.242042E-04, 1.428000E+01
-1.721946E+02, 2.370143E+05,-1.286628E-01,-1.278189E-04, 1.429000E+01
-1.721914E+02, 2.371809E+05,-1.286528E-01,-1.295056E-04, 1.430000E+01
-1.721882E+02, 2.373476E+05,-1.286420E-01,-1.292897E-04, 1.431000E+01
-1.721851E+02, 2.375143E+05,-1.286303E-01,-1.272260E-04, 1.432000E+01
-1.721820E+02, 2.376809E+05,-1.286178E-01,-1.233973E-04, 1.433000E+01
-1.721788E+02, 2.378476E+05,-1.286046E-01,-1.179121E-04, 1.434000E+01
-1.721757E+02, 2.380143E+05,-1.285907E-01,-1.109024E-04, 1.435000E+01
-1.721726E+02, 2.381809E+05,-1.285763E-01,-1.025211E-04, 1.436000E+01
-1.721696E+02, 2.383476E+05,-1.285613E-01,-9.293889E-05, 1.437000E+01
-1.721665E+02, 2.385143E+05,-1.285458E-01,-8.234153E-05, 1.438000E+01
-1.721635E+02, 2.386809E+05,-1.285300E-01,-7.092609E-05, 1.439000E+01
-1.721604E+02, 2.388476E+05,-1.285138E-01,-5.889781E-05, 1.440000E+01
-1.721574E+02, 2.390143E+05,-1.284974E-01,-4.646659E-05, 1.441000E+01
-1.721544E+02, 2.391810E+05,-1.284808E-01,-3.384353E-05, 1.442000E+01
-1.721515E+02, 2.393476E+05,-1.284641E-01,-2.123763E-05, 1.443000E+01
-1.721485E+02, 2.395143E+05,-1.284474E-01,-8.852432E-06, 1.444000E+01
-1.721456E+02, 2.396810E+05,-1.284306E-01, 0.000000E+00, 1.445000E+01
-1.721426E+02, 2.398476E+05,-1.284140E-01, 1.448589E-05, 1.446000E+01
-1.721397E+02, 2.400143E+05,-1.283976E-01, 2.508684E-05, 1.447000E+01
-1.721369E+02, 2.401810E+05,-1.283814E-01, 3.476549E-05, 1.448000E+01
-1.721340E+02, 2.403476E+05,-1.283655E-01, 4.338701E-05, 1.449000E+01
-1.721312E+02, 2.405143E+05,-1.283499E-01, 5.083669E-05, 1.450000E+01
-1.721284E+02, 2.406810E+05,-1.283348E-01, 5.702128E-05, 1.451000E+01
-1.721256E+02, 2.408476E+05,-1.283201E-01, 6.186994E-05, 1.452000E+01
-1.721228E+02, 2.410143E+05,-1.283060E-01, 6.533483E-05, 1.453000E+01
-1.721201E+02, 2.411810E+05,-1.282925E-01, 6.739132E-05, 1.454000E+01
-1.721174E+02, 2.413476E+05,-1.282797E-01, 6.803785E-05, 1.455000E+01
-1.721147E+02, 2.415143E+05,-1.282675E-01, 6.729533E-05, 1.456000E+01
-1.721120E+02, 2.416810E+05,-1.282560E-01, 6.520636E-05, 1.457000E+01
-1.721094E+02, 2.418477E+05,-1.282454E-01, 6.183396E-05, 1.458000E+01
-1.721068E+02, 2.420143E+05,-1.282355E-01, 5.726015E-05, 1.459000E+01
-1.721042E+02, 2.421810E+05,-1.282265E-01, 5.158412E-05, 1.460000E+01
-1.721016E+02, 2.423477E+05,-1.282184E-01, 4.492031E-05, 1.461000E+01
-1.720991E+02, 2.425143E+05,-1.282112E-01, 3.739619E-05, 1.462000E+01
-1.720966E+02, 2.426810E+05,-1.282048E-01, 2.914997E-05, 1.463000E+01
-1.720941E+02, 2.428477E+05,-1.281995E-01, 2.032808E-05, 1.464000E+01
-1.720916E+02, 2.430143E+05,-1.281951E-01, 1.108274E-05, 1.465000E+01
-1.720892E+02, 2.431810E+05,-1.281916E-01, 0.000000E+00, 1.466000E+01
-1.720867E+02, 2.433477E+05,-1.281891E-01,-8.054954E-06, 1.467000E+01
-1.720844E+02, 2.435143E+05,-1.281876E-01,-1.763816E-05, 1.468000E+01
-1.720820E+02, 2.436810E+05,-1.281870E-01,-2.702917E-05, 1.469000E+01
-1.720796E+02, 2.438477E+05,-1.281874E-01,-3.608453E-05, 1.470000E+01
-1.720773E+02, 2.440143E+05,-1.281888E-01,-4.466942E-05, 1.471000E+01
-1.720750E+02, 2.441810E+05,-1.281911E-01,-5.265957E-05, 1.472000E+01
-1.720728E+02, 2.443477E+05,-1.281943E-01,-5.994302E-05, 1.473000E+01
-1.720705E+02, 2.445144E+05,-1.281984E-01,-6.642159E-05, 1.474000E+01
-1.720683E+02, 2.446810E+05,-1.282033E-01,-7.201208E-05, 1.475000E+01
-1.720661E+02, 2.448477E+05,-1.282091E-01,-7.664731E-05, 1.476000E+01
-1.720639E+02, 2.450144E+05,-1.282157E-01,-8.027673E-05, 1.477000E+01
-1.720618E+02, 2.451810E+05,-1.282231E-01,-8.286687E-05, 1.478000E+01
-1.720597E+02, 2.453477E+05,-1.282312E-01,-8.440146E-05, 1.479000E+01
-1.720576E+02, 2.455144E+05,-1.282400E-01,-8.488127E-05, 1.480000E+01
-1.720555E+02, 2.456810E+05,-1.282494E-01,-8.432370E-05, 1.481000E+01
-1.720534E+02, 2.458477E+05,-1.282595E-01,-8.276213E-05, 1.482000E+01
-1.720514E+02, 2.460144E+05,-1.282701E-01,-8.024497E-05, 1.483000E+01
-1.720494E+02, 2.461810E+05,-1.282812E-01,-7.683455E-05, 1.484000E+01
-1.720474E+02, 2.463477E+05,-1.282927E-01,-7.260584E-05, 1.485000E+01
-1.720454E+02, 2.465144E+05,-1.283047E-01,-6.764490E-05, 1.486000E+01
-1.720435E+02, 2.466810E+05,-1.283170E-01,-6.204728E-05, 1.487000E+01
-1.720416E+02, 2.468477E+05,-1.283296E-01,-5.591630E-05, 1.488000E+01
-1.720397E+02, 2.470144E+05,-1.283425E-01,-4.936120E-05, 1.489000E+01
-1.720378E+02, 2.471810E+05,-1.283555E-01,-4.249526E-05, 1.490000E+01
-1.720360E+02, 2.473477E+05,-1.283687E-01,-3.543395E-05, 1.491000E+01
-1.720342E+02, 2.475144E+05,-1.283819E-01,-2.829299E-05, 1.492000E+01
-1.720324E+02, 2.476811E+05,-1.283952E-01,-2.118657E-05, 1.493000E+01
-1.720306E+02, 2.478477E+05,-1.284084E-01,-1.422555E-05, 1.494000E+01
-1.720288E+02, 2.480144E+05,-1.284215E-01,-7.515768E-06, 1.495000E+01
-1.720271E+02, 2.481811E+05,-1.284345E-01, 0.000000E+00, 1.496000E+01
-1.720254E+02, 2.483477E+05,-1.284473E-01, 0.000000E+00, 1.497000E+01
-1.720237E+02, 2.485144E+05,-1.284598E-01, 1.015336E-05, 1.498000E+01
-1.720221E+02, 2.486811E+05,-1.284721E-01, 1.495127E-05, 1.499000E+01
-1.720205E+02, 2.488477E+05,-1.284840E-01, 1.909297E-05, 1.500000E+01
-1.720189E+02, 2.490144E+05,-1.284954E-01, 2.252981E-05, 1.501000E+01
-1.720173E+02, 2.491811E+05,-1.285065E-01, 2.522553E-05, 1.502000E+01
-1.720157E+02, 2.493477E+05,-1.285171E-01, 2.715648E-05, 1.503000E+01
-1.720142E+02, 2.495144E+05,-1.285271E-01, 2.831179E-05, 1.504000E+01
-1.720127E+02, 2.496811E+05,-1.285366E-01, 2.869316E-05, 1.505000E+01
-1.720112E+02, 2.498477E+05,-1.285455E-01, 2.831457E-05, 1.506000E+01
-1.720098E+02, 2.500144E+05,-1.285538E-01, 2.720173E-05, 1.507000E+01
-1.720083E+02, 2.501811E+05,-1.285615E-01, 2.539145E-05, 1.508000E+01
-1.720069E+02, 2.503477E+05,-1.285685E-01, 2.293071E-05, 1.509000E+01
-1.720055E+02, 2.505144E+05,-1.285747E-01, 1.987574E-05, 1.510000E+01
-1.720041E+02, 2.506811E+05,-1.285803E-01, 1.629089E-05, 1.511000E+01
-1.720028E+02, 2.508477E+05,-1.285851E-01, 1.224740E-05, 1.512000E+01
-1.720015E+02, 2.510144E+05,-1.285892E-01, 7.822093E-06, 1.513000E+01
-1.720002E+02, 2.511811E+05,-1.285925E-01, 0.000000E+00, 1.514000E+01
-1.719989E+02, 2.513478E+05,-1.285951E-01, 0.000000E+00, 1.515000E+01
-1.719977E+02, 2.515144E+05,-1.285969E-01,-6.919672E-06, 1.516000E+01
-1.719964E+02, 2.516811E+05,-1.285979E-01,-1.203961E-05, 1.517000E+01
-1.719952E+02, 2.518478E+05,-1.285982E-01,-1.712115E-05, 1.518000E+01
-1.719940E+02, 2.520144E+05,-1.285978E-01,-2.208268E-05, 1.519000E+01
-1.719929E+02, 2.521811E+05,-1.285965E-01,-2.684636E-05, 1.520000E+01
-1.719917E+02, 2.523478E+05,-1.285946E-01,-3.133936E-05, 1.521000E+01
-1.719906E+02, 2.525144E+05,-1.285919E-01,-3.549482E-05, 1.522000E+01
-1.719895E+02, 2.526811E+05,-1.285885E-01,-3.925280E-05, 1.523000E+01
-1.719884E+02, 2.528478E+05,-1.285845E-01,-4.256109E-05, 1.524000E+01
-1.719873E+02, 2.530144E+05,-1.285798E-01,-4.537580E-05, 1.525000E+01
-1.719863E+02, 2.531811E+05,-1.285745E-01,-4.766193E-05, 1.526000E+01
-1.719852E+02, 2.533478E+05,-1.285685E-01,-4.939364E-05, 1.527000E+01
-1.719842E+02, 2.535144E+05,-1.285620E-01,-5.055451E-05, 1.528000E+01
-1.719832E+02, 2.536811E+05,-1.285550E-01,-5.113753E-05, 1.529000E+01
-1.719823E+02, 2.538478E+05,-1.285474E-01,-5.114501E-05, 1.530000E+01
-1.719813E+02, 2.540144E+05,-1.285394E-01,-5.058831E-05, 1.531000E+01
-1.719804E+02, 2.541811E+05,-1.285310E-01,-4.948746E-05, 1.532000E+01
-1.719795E+02, 2.543478E+05,-1.285221E-01,-4.787062E-05, 1.533000E+01
-1.719786E+02, 2.545144E+05,-1.285130E-01,-4.577347E-05, 1.534000E+01
-1.719777E+02, 2.546811E+05,-1.285035E-01,-4.323843E-05, 1.535000E+01
-1.719768E+02, 2.548478E+05,-1.284937E-01,-4.031383E-05, 1.536000E+01
-1.719760E+02, 2.550145E+05,-1.284837E-01,-3.705305E-05, 1.537000E+01
-1.719752E+02, 2.551811E+05,-1.284736E-01,-3.351350E-05, 1.538000E+01
-1.719743E+02, 2.553478E+05,-1.284633E-01,-2.975562E-05, 1.539000E+01
-1.719736E+02, 2.555145E+05,-1.284529E-01,-2.584190E-05, 1.540000E+01
-1.719728E+02, 2.556811E+05,-1.284425E-01,-2.183579E-05, 1.541000E+01
-1.719720E+02, 2.558478E+05,-1.284321E-01,-1.780067E-05, 1.542000E+01
-1.719713E+02, 2.560145E+05,-1.284217E-01,-1.379890E-05, 1.543000E+01
-1.719706E+02, 2.561811E+05,-1.284114E-01,-9.890796E-06, 1.544000E+01
-1.719698E+02, 2.563478E+05,-1.284012E-01,-6.133754E-06, 1.545000E+01
-1.719691E+02, 2.565145E+05,-1.283912E-01, 0.000000E+00, 1.546000E+01
-1.719685E+02, 2.566811E+05,-1.283814E-01, 0.000000E+00, 1.547000E+01
-1.719678E+02, 2.568478E+05,-1.283718E-01, 0.000000E+00, 1.548000E+01
-1.719672E+02, 2.570145E+05,-1.283626E-01, 6.381784E-06, 1.549000E+01
-1.719665E+02, 2.571811E+05,-1.283536E-01, 8.678963E-06, 1.550000E+01
-1.719659E+02, 2.573478E+05,-1.283450E-01, 1.058304E-05, 1.551000E+01
-1.719653E+02, 2.575145E+05,-1.283368E-01, 1.207554E-05, 1.552000E+01
-1.719648E+02, 2.576811E+05,-1.283290E-01, 1.314492E-05, 1.553000E+01
