A,B,C,D,E
-1.490885E+05,1.862018E+05,-1.247663E-01,-2.180942E-01,1.880000E+01
-1.492312E+05,1.861211E+05,-1.247663E-01,-2.180942E-01,1.881000E+01
-1.493737E+05,1.860402E+05,-1.247662E-01,-2.180942E-01,1.882000E+01
-1.495161E+05,1.859591E+05,-1.247662E-01,-2.180941E-01,1.883000E+01
-1.496583E+05,1.858777E+05,-1.247662E-01,-2.180941E-01,1.884000E+01
-1.498004E+05,1.857960E+05,-1.247661E-01,-2.180940E-01,1.885000E+01
-1.499424E+05,1.857142E+05,-1.247661E-01,-2.180940E-01,1.886000E+01
-1.500843E+05,1.856321E+05,-1.247660E-01,-2.180939E-01,1.887000E+01
-1.502260E+05,1.855497E+05,-1.247660E-01,-2.180939E-01,1.888000E+01
-1.503676E+05,1.854672E+05,-1.247659E-01,-2.180939E-01,1.889000E+01
-1.505090E+05,1.853844E+05,-1.247659E-01,-2.180938E-01,1.890000E+01
-1.506503E+05,1.853014E+05,-1.247658E-01,-2.180938E-01,1.891000E+01
-1.507915E+05,1.852181E+05,-1.247657E-01,-2.180937E-01,1.892000E+01
-1.509325E+05,1.851346E+05,-1.247656E-01,-2.180937E-01,1.893000E+01
-1.510734E+05,1.850509E+05,-1.247656E-01,-2.180936E-01,1.894000E+01
-1.512141E+05,1.849669E+05,-1.247655E-01,-2.180936E-01,1.895000E+01
-1.513547E+05,1.848827E+05,-1.247654E-01,-2.180936E-01,1.896000E+01
-1.514952E+05,1.847983E+05,-1.247653E-01,-2.180935E-01,1.897000E+01
-1.516356E+05,1.847137E+05,-1.247652E-01,-2.180935E-01,1.898000E+01
-1.517758E+05,1.846288E+05,-1.247651E-01,-2.180934E-01,1.899000E+01
-1.519158E+05,1.845437E+05,-1.247650E-01,-2.180934E-01,1.900000E+01
-1.520557E+05,1.844584E+05,-1.247650E-01,-2.180934E-01,1.901000E+01
-1.521955E+05,1.843728E+05,-1.247649E-01,-2.180933E-01,1.902000E+01
-1.523352E+05,1.842870E+05,-1.247648E-01,-2.180933E-01,1.903000E+01
-1.524747E+05,1.842010E+05,-1.247647E-01,-2.180933E-01,1.904000E+01
-1.526140E+05,1.841147E+05,-1.247646E-01,-2.180932E-01,1.905000E+01
-1.527532E+05,1.840282E+05,-1.247645E-01,-2.180932E-01,1.906000E+01
-1.528923E+05,1.839415E+05,-1.247644E-01,-2.180931E-01,1.907000E+01
-1.530312E+05,1.838546E+05,-1.247644E-01,-2.180931E-01,1.908000E+01
-1.531700E+05,1.837674E+05,-1.247643E-01,-2.180931E-01,1.909000E+01
-1.533087E+05,1.836800E+05,-1.247642E-01,-2.180930E-01,1.910000E+01
-1.534472E+05,1.835924E+05,-1.247641E-01,-2.180930E-01,1.911000E+01
-1.535855E+05,1.835046E+05,-1.247641E-01,-2.180930E-01,1.912000E+01
-1.537237E+05,1.834165E+05,-1.247640E-01,-2.180929E-01,1.913000E+01
-1.538618E+05,1.833282E+05,-1.247640E-01,-2.180929E-01,1.914000E+01
-1.539997E+05,1.832397E+05,-1.247639E-01,-2.180929E-01,1.915000E+01
-1.541375E+05,1.831509E+05,-1.247639E-01,-2.180928E-01,1.916000E+01
-1.542751E+05,1.830619E+05,-1.247638E-01,-2.180928E-01,1.917000E+01
-1.544126E+05,1.829727E+05,-1.247638E-01,-2.180928E-01,1.918000E+01
-1.545499E+05,1.828833E+05,-1.247637E-01,-2.180927E-01,1.919000E+01
-1.546871E+05,1.827936E+05,-1.247637E-01,-2.180927E-01,1.920000E+01
-1.548242E+05,1.827037E+05,-1.247637E-01,-2.180926E-01,1.921000E+01
-1.549611E+05,1.826136E+05,-1.247636E-01,-2.180926E-01,1.922000E+01
-1.550978E+05,1.825233E+05,-1.247636E-01,-2.180926E-01,1.923000E+01
-1.552344E+05,1.824328E+05,-1.247636E-01,-2.180925E-01,1.924000E+01
-1.553709E+05,1.823420E+05,-1.247636E-01,-2.180925E-01,1.925000E+01
-1.555072E+05,1.822510E+05,-1.247636E-01,-2.180925E-01,1.926000E+01
-1.556433E+05,1.821597E+05,-1.247636E-01,-2.180924E-01,1.927000E+01
-1.557793E+05,1.820683E+05,-1.247636E-01,-2.180924E-01,1.928000E+01
-1.559152E+05,1.819766E+05,-1.247636E-01,-2.180924E-01,1.929000E+01
-1.560509E+05,1.818847E+05,-1.247636E-01,-2.180923E-01,1.930000E+01
-1.561864E+05,1.817926E+05,-1.247637E-01,-2.180923E-01,1.931000E+01
-1.563218E+05,1.817002E+05,-1.247637E-01,-2.180922E-01,1.932000E+01
-1.564570E+05,1.816077E+05,-1.247637E-01,-2.180922E-01,1.933000E+01
-1.565921E+05,1.815149E+05,-1.247637E-01,-2.180922E-01,1.934000E+01
-1.567271E+05,1.814219E+05,-1.247638E-01,-2.180921E-01,1.935000E+01
-1.568619E+05,1.813287E+05,-1.247638E-01,-2.180921E-01,1.936000E+01
-1.569965E+05,1.812352E+05,-1.247639E-01,-2.180920E-01,1.937000E+01
-1.571310E+05,1.811415E+05,-1.247639E-01,-2.180920E-01,1.938000E+01
-1.572653E+05,1.810476E+05,-1.247640E-01,-2.180920E-01,1.939000E+01
-1.573995E+05,1.809535E+05,-1.247640E-01,-2.180919E-01,1.940000E+01
-1.575335E+05,1.808592E+05,-1.247641E-01,-2.180919E-01,1.941000E+01
-1.576674E+05,1.807646E+05,-1.247641E-01,-2.180919E-01,1.942000E+01
-1.578011E+05,1.806699E+05,-1.247642E-01,-2.180918E-01,1.943000E+01
-1.579346E+05,1.805749E+05,-1.247643E-01,-2.180918E-01,1.944000E+01
-1.580680E+05,1.804797E+05,-1.247643E-01,-2.180917E-01,1.945000E+01
-1.582012E+05,1.803842E+05,-1.247644E-01,-2.180917E-01,1.946000E+01
-1.583343E+05,1.802886E+05,-1.247645E-01,-2.180917E-01,1.947000E+01
-1.584673E+05,1.801927E+05,-1.247645E-01,-2.180916E-01,1.948000E+01
-1.586000E+05,1.800966E+05,-1.247646E-01,-2.180916E-01,1.949000E+01
-1.587326E+05,1.800003E+05,-1.247647E-01,-2.180915E-01,1.950000E+01
-1.588651E+05,1.799038E+05,-1.247647E-01,-2.180915E-01,1.951000E+01
-1.589974E+05,1.798071E+05,-1.247648E-01,-2.180915E-01,1.952000E+01
-1.591295E+05,1.797101E+05,-1.247649E-01,-2.180914E-01,1.953000E+01
-1.592615E+05,1.796129E+05,-1.247649E-01,-2.180914E-01,1.954000E+01
-1.593933E+05,1.795155E+05,-1.247650E-01,-2.180914E-01,1.955000E+01
-1.595249E+05,1.794179E+05,-1.247651E-01,-2.180913E-01,1.956000E+01
-1.596564E+05,1.793201E+05,-1.247651E-01,-2.180913E-01,1.957000E+01
-1.597878E+05,1.792221E+05,-1.247652E-01,-2.180913E-01,1.958000E+01
-1.599189E+05,1.791238E+05,-1.247652E-01,-2.180912E-01,1.959000E+01
-1.600500E+05,1.790254E+05,-1.247653E-01,-2.180912E-01,1.960000E+01
-1.601808E+05,1.789267E+05,-1.247653E-01,-2.180911E-01,1.961000E+01
-1.603115E+05,1.788278E+05,-1.247654E-01,-2.180911E-01,1.962000E+01
-1.604420E+05,1.787287E+05,-1.247654E-01,-2.180911E-01,1.963000E+01
-1.605724E+05,1.786293E+05,-1.247655E-01,-2.180910E-01,1.964000E+01
-1.607026E+05,1.785298E+05,-1.247655E-01,-2.180910E-01,1.965000E+01
-1.608326E+05,1.784300E+05,-1.247656E-01,-2.180910E-01,1.966000E+01
-1.609625E+05,1.783301E+05,-1.247656E-01,-2.180909E-01,1.967000E+01
-1.610922E+05,1.782299E+05,-1.247656E-01,-2.180909E-01,1.968000E+01
-1.612217E+05,1.781295E+05,-1.247656E-01,-2.180909E-01,1.969000E+01
-1.613511E+05,1.780289E+05,-1.247657E-01,-2.180908E-01,1.970000E+01
-1.614803E+05,1.779281E+05,-1.247657E-01,-2.180908E-01,1.971000E+01
-1.616094E+05,1.778271E+05,-1.247657E-01,-2.180908E-01,1.972000E+01
-1.617382E+05,1.777258E+05,-1.247657E-01,-2.180907E-01,1.973000E+01
-1.618669E+05,1.776244E+05,-1.247657E-01,-2.180907E-01,1.974000E+01
-1.619955E+05,1.775227E+05,-1.247657E-01,-2.180906E-01,1.975000E+01
-1.621239E+05,1.774208E+05,-1.247657E-01,-2.180906E-01,1.976000E+01
-1.622521E+05,1.773187E+05,-1.247657E-01,-2.180906E-01,1.977000E+01
-1.623801E+05,1.772164E+05,-1.247657E-01,-2.180905E-01,1.978000E+01
-1.625080E+05,1.771139E+05,-1.247657E-01,-2.180905E-01,1.979000E+01
-1.626357E+05,1.770112E+05,-1.247657E-01,-2.180905E-01,1.980000E+01
-1.627632E+05,1.769083E+05,-1.247656E-01,-2.180904E-01,1.981000E+01
-1.628906E+05,1.768052E+05,-1.247656E-01,-2.180904E-01,1.982000E+01
-1.630178E+05,1.767018E+05,-1.247656E-01,-2.180903E-01,1.983000E+01
-1.631448E+05,1.765983E+05,-1.247656E-01,-2.180903E-01,1.984000E+01
-1.632717E+05,1.764945E+05,-1.247655E-01,-2.180903E-01,1.985000E+01
-1.633984E+05,1.763905E+05,-1.247655E-01,-2.180902E-01,1.986000E+01
-1.635249E+05,1.762864E+05,-1.247654E-01,-2.180902E-01,1.987000E+01
-1.636513E+05,1.761820E+05,-1.247654E-01,-2.180902E-01,1.988000E+01
-1.637774E+05,1.760774E+05,-1.247654E-01,-2.180901E-01,1.989000E+01
-1.639034E+05,1.759726E+05,-1.247653E-01,-2.180901E-01,1.990000E+01
-1.640293E+05,1.758676E+05,-1.247653E-01,-2.180900E-01,1.991000E+01
-1.641549E+05,1.757624E+05,-1.247652E-01,-2.180900E-01,1.992000E+01
-1.642804E+05,1.756569E+05,-1.247652E-01,-2.180900E-01,1.993000E+01
-1.644057E+05,1.755513E+05,-1.247651E-01,-2.180899E-01,1.994000E+01
-1.645309E+05,1.754455E+05,-1.247651E-01,-2.180899E-01,1.995000E+01
-1.646558E+05,1.753395E+05,-1.247650E-01,-2.180899E-01,1.996000E+01
-1.647806E+05,1.752332E+05,-1.247649E-01,-2.180898E-01,1.997000E+01
-1.649052E+05,1.751268E+05,-1.247649E-01,-2.180898E-01,1.998000E+01
-1.650297E+05,1.750201E+05,-1.247648E-01,-2.180897E-01,1.999000E+01
-1.651539E+05,1.749133E+05,-1.247648E-01,-2.180897E-01,2.000000E+01
-1.651539E+05,1.749133E+05,-1.249746E-01,-2.181122E-01,2.000000E+01
-1.652780E+05,1.748062E+05,-1.249861E-01,-2.181140E-01,2.001000E+01
-1.654018E+05,1.746988E+05,-1.249909E-01,-2.181149E-01,2.002000E+01
-1.655255E+05,1.745913E+05,-1.249951E-01,-2.181127E-01,2.003000E+01
-1.656490E+05,1.744835E+05,-1.249993E-01,-2.181016E-01,2.004000E+01
-1.657723E+05,1.743755E+05,-1.250035E-01,-2.180721E-01,2.005000E+01
-1.658954E+05,1.742673E+05,-1.250076E-01,-2.180122E-01,2.006000E+01
-1.660183E+05,1.741590E+05,-1.250118E-01,-2.179093E-01,2.007000E+01
-1.661411E+05,1.740504E+05,-1.250160E-01,-2.177530E-01,2.008000E+01
-1.662637E+05,1.739416E+05,-1.250203E-01,-2.175372E-01,2.009000E+01
-1.663861E+05,1.738327E+05,-1.250245E-01,-2.172631E-01,2.010000E+01
-1.665084E+05,1.737235E+05,-1.250285E-01,-2.169402E-01,2.011000E+01
-1.666304E+05,1.736142E+05,-1.250323E-01,-2.165820E-01,2.012000E+01
-1.667523E+05,1.735046E+05,-1.250356E-01,-2.162020E-01,2.013000E+01
-1.668740E+05,1.733949E+05,-1.250383E-01,-2.158135E-01,2.014000E+01
-1.669956E+05,1.732849E+05,-1.250404E-01,-2.154299E-01,2.015000E+01
-1.671169E+05,1.731748E+05,-1.250418E-01,-2.150636E-01,2.016000E+01
-1.672381E+05,1.730644E+05,-1.250425E-01,-2.147259E-01,2.017000E+01
-1.673591E+05,1.729539E+05,-1.250425E-01,-2.144270E-01,2.018000E+01
-1.674799E+05,1.728432E+05,-1.250417E-01,-2.141754E-01,2.019000E+01
-1.676006E+05,1.727322E+05,-1.250402E-01,-2.139783E-01,2.020000E+01
-1.677210E+05,1.726211E+05,-1.250380E-01,-2.138410E-01,2.021000E+01
-1.678413E+05,1.725098E+05,-1.250352E-01,-2.137673E-01,2.022000E+01
-1.679614E+05,1.723983E+05,-1.250317E-01,-2.137590E-01,2.023000E+01
-1.680813E+05,1.722865E+05,-1.250277E-01,-2.138165E-01,2.024000E+01
-1.682010E+05,1.721746E+05,-1.250231E-01,-2.139383E-01,2.025000E+01
-1.683206E+05,1.720625E+05,-1.250182E-01,-2.141216E-01,2.026000E+01
-1.684399E+05,1.719502E+05,-1.250128E-01,-2.143622E-01,2.027000E+01
-1.685591E+05,1.718377E+05,-1.250072E-01,-2.146545E-01,2.028000E+01
-1.686781E+05,1.717250E+05,-1.250013E-01,-2.149920E-01,2.029000E+01
-1.687969E+05,1.716121E+05,-1.249953E-01,-2.153675E-01,2.030000E+01
-1.689155E+05,1.714990E+05,-1.249891E-01,-2.157728E-01,2.031000E+01
-1.690339E+05,1.713857E+05,-1.249829E-01,-2.161995E-01,2.032000E+01
-1.691522E+05,1.712722E+05,-1.249767E-01,-2.166389E-01,2.033000E+01
-1.692702E+05,1.711586E+05,-1.249704E-01,-2.170822E-01,2.034000E+01
-1.693881E+05,1.710447E+05,-1.249643E-01,-2.175207E-01,2.035000E+01
-1.695058E+05,1.709306E+05,-1.249582E-01,-2.179462E-01,2.036000E+01
-1.696233E+05,1.708164E+05,-1.249523E-01,-2.183507E-01,2.037000E+01
-1.697406E+05,1.707019E+05,-1.249465E-01,-2.187271E-01,2.038000E+01
-1.698577E+05,1.705873E+05,-1.249409E-01,-2.190687E-01,2.039000E+01
-1.699747E+05,1.704725E+05,-1.249355E-01,-2.193699E-01,2.040000E+01
-1.700914E+05,1.703575E+05,-1.249302E-01,-2.196261E-01,2.041000E+01
-1.702080E+05,1.702422E+05,-1.249252E-01,-2.198333E-01,2.042000E+01
-1.703243E+05,1.701268E+05,-1.249205E-01,-2.199889E-01,2.043000E+01
-1.704405E+05,1.700113E+05,-1.249159E-01,-2.200912E-01,2.044000E+01
-1.705565E+05,1.698955E+05,-1.249116E-01,-2.201395E-01,2.045000E+01
-1.706723E+05,1.697795E+05,-1.249075E-01,-2.201341E-01,2.046000E+01
-1.707879E+05,1.696633E+05,-1.249036E-01,-2.200765E-01,2.047000E+01
-1.709033E+05,1.695470E+05,-1.249000E-01,-2.199688E-01,2.048000E+01
-1.710186E+05,1.694305E+05,-1.248966E-01,-2.198143E-01,2.049000E+01
-1.711336E+05,1.693137E+05,-1.248935E-01,-2.196167E-01,2.050000E+01
-1.712485E+05,1.691968E+05,-1.248905E-01,-2.193808E-01,2.051000E+01
-1.713631E+05,1.690797E+05,-1.248887E-01,-2.191115E-01,2.052000E+01
-1.714776E+05,1.689624E+05,-1.248889E-01,-2.188147E-01,2.053000E+01
-1.715919E+05,1.688450E+05,-1.248922E-01,-2.184965E-01,2.054000E+01
-1.717060E+05,1.687273E+05,-1.248994E-01,-2.181633E-01,2.055000E+01
-1.718199E+05,1.686095E+05,-1.249114E-01,-2.178216E-01,2.056000E+01
-1.719336E+05,1.684914E+05,-1.249291E-01,-2.174781E-01,2.057000E+01
-1.720471E+05,1.683732E+05,-1.249531E-01,-2.171390E-01,2.058000E+01
-1.721604E+05,1.682548E+05,-1.249843E-01,-2.168107E-01,2.059000E+01
-1.722736E+05,1.681362E+05,-1.250233E-01,-2.164989E-01,2.060000E+01
-1.723865E+05,1.680174E+05,-1.250707E-01,-2.162090E-01,2.061000E+01
-1.724993E+05,1.678985E+05,-1.251263E-01,-2.159459E-01,2.062000E+01
-1.726118E+05,1.677793E+05,-1.251897E-01,-2.157136E-01,2.063000E+01
-1.727242E+05,1.676600E+05,-1.252604E-01,-2.155157E-01,2.064000E+01
-1.728363E+05,1.675404E+05,-1.253380E-01,-2.153547E-01,2.065000E+01
-1.729483E+05,1.674207E+05,-1.254219E-01,-2.152325E-01,2.066000E+01
-1.730601E+05,1.673008E+05,-1.255119E-01,-2.151502E-01,2.067000E+01
-1.731717E+05,1.671808E+05,-1.256073E-01,-2.151084E-01,2.068000E+01
-1.732831E+05,1.670605E+05,-1.257078E-01,-2.151066E-01,2.069000E+01
-1.733943E+05,1.669400E+05,-1.258128E-01,-2.151439E-01,2.070000E+01
-1.735053E+05,1.668194E+05,-1.259219E-01,-2.152188E-01,2.071000E+01
-1.736161E+05,1.666986E+05,-1.260345E-01,-2.153290E-01,2.072000E+01
-1.737267E+05,1.665776E+05,-1.261503E-01,-2.154719E-01,2.073000E+01
-1.738371E+05,1.664564E+05,-1.262686E-01,-2.156445E-01,2.074000E+01
-1.739473E+05,1.663350E+05,-1.263890E-01,-2.158433E-01,2.075000E+01
-1.740574E+05,1.662135E+05,-1.265109E-01,-2.160645E-01,2.076000E+01
-1.741672E+05,1.660918E+05,-1.266339E-01,-2.163041E-01,2.077000E+01
-1.742768E+05,1.659698E+05,-1.267575E-01,-2.165579E-01,2.078000E+01
-1.743862E+05,1.658477E+05,-1.268811E-01,-2.168219E-01,2.079000E+01
-1.744954E+05,1.657255E+05,-1.270042E-01,-2.170917E-01,2.080000E+01
-1.746045E+05,1.656030E+05,-1.271265E-01,-2.173631E-01,2.081000E+01
-1.747133E+05,1.654804E+05,-1.272473E-01,-2.176323E-01,2.082000E+01
-1.748219E+05,1.653576E+05,-1.273663E-01,-2.178952E-01,2.083000E+01
-1.749304E+05,1.652346E+05,-1.274830E-01,-2.181483E-01,2.084000E+01
-1.750386E+05,1.651114E+05,-1.275970E-01,-2.183883E-01,2.085000E+01
-1.751466E+05,1.649880E+05,-1.277078E-01,-2.186121E-01,2.086000E+01
-1.752545E+05,1.648645E+05,-1.278151E-01,-2.188173E-01,2.087000E+01
-1.753621E+05,1.647408E+05,-1.279185E-01,-2.190014E-01,2.088000E+01
-1.754695E+05,1.646169E+05,-1.280176E-01,-2.191628E-01,2.089000E+01
-1.755767E+05,1.644928E+05,-1.281121E-01,-2.193000E-01,2.090000E+01
-1.756838E+05,1.643685E+05,-1.282016E-01,-2.194121E-01,2.091000E+01
-1.757906E+05,1.642441E+05,-1.282860E-01,-2.194985E-01,2.092000E+01
-1.758972E+05,1.641195E+05,-1.283649E-01,-2.195591E-01,2.093000E+01
-1.760036E+05,1.639947E+05,-1.284382E-01,-2.195942E-01,2.094000E+01
-1.761098E+05,1.638698E+05,-1.285055E-01,-2.196044E-01,2.095000E+01
-1.762158E+05,1.637446E+05,-1.285668E-01,-2.195909E-01,2.096000E+01
-1.763216E+05,1.636193E+05,-1.286218E-01,-2.195550E-01,2.097000E+01
-1.764272E+05,1.634938E+05,-1.286704E-01,-2.194982E-01,2.098000E+01
-1.765326E+05,1.633682E+05,-1.287126E-01,-2.194226E-01,2.099000E+01
-1.766378E+05,1.632423E+05,-1.287483E-01,-2.193303E-01,2.100000E+01
-1.767428E+05,1.631163E+05,-1.287774E-01,-2.192236E-01,2.101000E+01
-1.768476E+05,1.629901E+05,-1.287998E-01,-2.191049E-01,2.102000E+01
-1.769522E+05,1.628638E+05,-1.288157E-01,-2.189768E-01,2.103000E+01
-1.770566E+05,1.627373E+05,-1.288251E-01,-2.188419E-01,2.104000E+01
-1.771607E+05,1.626105E+05,-1.288280E-01,-2.187026E-01,2.105000E+01
-1.772647E+05,1.624837E+05,-1.288245E-01,-2.185617E-01,2.106000E+01
-1.773684E+05,1.623566E+05,-1.288147E-01,-2.184214E-01,2.107000E+01
-1.774720E+05,1.622294E+05,-1.287989E-01,-2.182843E-01,2.108000E+01
-1.775753E+05,1.621020E+05,-1.287770E-01,-2.181526E-01,2.109000E+01
-1.776784E+05,1.619744E+05,-1.287495E-01,-2.180282E-01,2.110000E+01
-1.777814E+05,1.618467E+05,-1.287163E-01,-2.179130E-01,2.111000E+01
-1.778841E+05,1.617188E+05,-1.286779E-01,-2.178087E-01,2.112000E+01
-1.779866E+05,1.615907E+05,-1.286343E-01,-2.177166E-01,2.113000E+01
-1.780889E+05,1.614625E+05,-1.285860E-01,-2.176379E-01,2.114000E+01
-1.781910E+05,1.613340E+05,-1.285332E-01,-2.175735E-01,2.115000E+01
-1.782929E+05,1.612054E+05,-1.284761E-01,-2.175240E-01,2.116000E+01
-1.783945E+05,1.610767E+05,-1.284152E-01,-2.174898E-01,2.117000E+01
-1.784960E+05,1.609478E+05,-1.283506E-01,-2.174710E-01,2.118000E+01
-1.785972E+05,1.608187E+05,-1.282829E-01,-2.174674E-01,2.119000E+01
-1.786983E+05,1.606894E+05,-1.282122E-01,-2.174788E-01,2.120000E+01
-1.787991E+05,1.605600E+05,-1.281390E-01,-2.175044E-01,2.121000E+01
-1.788997E+05,1.604304E+05,-1.280636E-01,-2.175435E-01,2.122000E+01
-1.790001E+05,1.603006E+05,-1.279864E-01,-2.175951E-01,2.123000E+01
-1.791003E+05,1.601706E+05,-1.279077E-01,-2.176581E-01,2.124000E+01
-1.792003E+05,1.600405E+05,-1.278280E-01,-2.177312E-01,2.125000E+01
-1.793001E+05,1.599103E+05,-1.277475E-01,-2.178131E-01,2.126000E+01
-1.793996E+05,1.597798E+05,-1.276667E-01,-2.179022E-01,2.127000E+01
-1.794990E+05,1.596492E+05,-1.275858E-01,-2.179971E-01,2.128000E+01
-1.795981E+05,1.595185E+05,-1.275053E-01,-2.180962E-01,2.129000E+01
-1.796970E+05,1.593875E+05,-1.274255E-01,-2.181979E-01,2.130000E+01
-1.797957E+05,1.592565E+05,-1.273468E-01,-2.183007E-01,2.131000E+01
-1.798942E+05,1.591252E+05,-1.272694E-01,-2.184031E-01,2.132000E+01
-1.799925E+05,1.589938E+05,-1.271936E-01,-2.185037E-01,2.133000E+01
-1.800906E+05,1.588622E+05,-1.271199E-01,-2.186011E-01,2.134000E+01
-1.801884E+05,1.587304E+05,-1.270485E-01,-2.186940E-01,2.135000E+01
-1.802860E+05,1.585985E+05,-1.269796E-01,-2.187814E-01,2.136000E+01
-1.803835E+05,1.584664E+05,-1.269136E-01,-2.188622E-01,2.137000E+01
-1.804807E+05,1.583342E+05,-1.268506E-01,-2.189356E-01,2.138000E+01
-1.805776E+05,1.582018E+05,-1.267910E-01,-2.190009E-01,2.139000E+01
-1.806744E+05,1.580693E+05,-1.267349E-01,-2.190574E-01,2.140000E+01
-1.807710E+05,1.579365E+05,-1.266826E-01,-2.191049E-01,2.141000E+01
-1.808673E+05,1.578036E+05,-1.266341E-01,-2.191430E-01,2.142000E+01
-1.809634E+05,1.576706E+05,-1.265897E-01,-2.191718E-01,2.143000E+01
-1.810593E+05,1.575374E+05,-1.265496E-01,-2.191911E-01,2.144000E+01
-1.811550E+05,1.574040E+05,-1.265138E-01,-2.192013E-01,2.145000E+01
-1.812505E+05,1.572705E+05,-1.264824E-01,-2.192028E-01,2.146000E+01
-1.813457E+05,1.571368E+05,-1.264555E-01,-2.191958E-01,2.147000E+01
-1.814408E+05,1.570030E+05,-1.264333E-01,-2.191811E-01,2.148000E+01
-1.815356E+05,1.568690E+05,-1.264157E-01,-2.191593E-01,2.149000E+01
-1.816302E+05,1.567348E+05,-1.264027E-01,-2.191312E-01,2.150000E+01
-1.817245E+05,1.566005E+05,-1.263945E-01,-2.190976E-01,2.151000E+01
-1.818187E+05,1.564661E+05,-1.263908E-01,-2.190593E-01,2.152000E+01
-1.819126E+05,1.563314E+05,-1.263918E-01,-2.190174E-01,2.153000E+01
-1.820064E+05,1.561967E+05,-1.263974E-01,-2.189726E-01,2.154000E+01
-1.820998E+05,1.560617E+05,-1.264075E-01,-2.189261E-01,2.155000E+01
-1.821931E+05,1.559266E+05,-1.264220E-01,-2.188787E-01,2.156000E+01
-1.822862E+05,1.557914E+05,-1.264407E-01,-2.188313E-01,2.157000E+01
-1.823790E+05,1.556560E+05,-1.264637E-01,-2.187848E-01,2.158000E+01
-1.824716E+05,1.555204E+05,-1.264908E-01,-2.187401E-01,2.159000E+01
-1.825640E+05,1.553847E+05,-1.265217E-01,-2.186979E-01,2.160000E+01
-1.826562E+05,1.552488E+05,-1.265564E-01,-2.186589E-01,2.161000E+01
-1.827481E+05,1.551128E+05,-1.265947E-01,-2.186237E-01,2.162000E+01
-1.828399E+05,1.549766E+05,-1.266363E-01,-2.185929E-01,2.163000E+01
-1.829314E+05,1.548403E+05,-1.266811E-01,-2.185670E-01,2.164000E+01
-1.830226E+05,1.547038E+05,-1.267289E-01,-2.185462E-01,2.165000E+01
-1.831137E+05,1.545672E+05,-1.267794E-01,-2.185308E-01,2.166000E+01
-1.832045E+05,1.544304E+05,-1.268324E-01,-2.185210E-01,2.167000E+01
-1.832951E+05,1.542934E+05,-1.268877E-01,-2.185169E-01,2.168000E+01
-1.833855E+05,1.541564E+05,-1.269451E-01,-2.185184E-01,2.169000E+01
-1.834757E+05,1.540191E+05,-1.270042E-01,-2.185255E-01,2.170000E+01
-1.835656E+05,1.538817E+05,-1.270649E-01,-2.185379E-01,2.171000E+01
-1.836553E+05,1.537442E+05,-1.271269E-01,-2.185553E-01,2.172000E+01
-1.837448E+05,1.536065E+05,-1.271899E-01,-2.185774E-01,2.173000E+01
-1.838341E+05,1.534687E+05,-1.272537E-01,-2.186039E-01,2.174000E+01
-1.839231E+05,1.533307E+05,-1.273180E-01,-2.186342E-01,2.175000E+01
-1.840119E+05,1.531925E+05,-1.273826E-01,-2.186679E-01,2.176000E+01
-1.841005E+05,1.530542E+05,-1.274472E-01,-2.187044E-01,2.177000E+01
-1.841889E+05,1.529158E+05,-1.275116E-01,-2.187433E-01,2.178000E+01
-1.842770E+05,1.527772E+05,-1.275755E-01,-2.187838E-01,2.179000E+01
-1.843649E+05,1.526385E+05,-1.276387E-01,-2.188254E-01,2.180000E+01
-1.844526E+05,1.524996E+05,-1.277009E-01,-2.188676E-01,2.181000E+01
-1.845401E+05,1.523606E+05,-1.277620E-01,-2.189098E-01,2.182000E+01
-1.846273E+05,1.522214E+05,-1.278217E-01,-2.189515E-01,2.183000E+01
-1.847143E+05,1.520821E+05,-1.278797E-01,-2.189921E-01,2.184000E+01
-1.848010E+05,1.519427E+05,-1.279360E-01,-2.190312E-01,2.185000E+01
-1.848876E+05,1.518031E+05,-1.279903E-01,-2.190683E-01,2.186000E+01
-1.849739E+05,1.516633E+05,-1.280424E-01,-2.191031E-01,2.187000E+01
-1.850600E+05,1.515234E+05,-1.280922E-01,-2.191353E-01,2.188000E+01
-1.851458E+05,1.513834E+05,-1.281395E-01,-2.191645E-01,2.189000E+01
-1.852315E+05,1.512432E+05,-1.281841E-01,-2.191905E-01,2.190000E+01
-1.853169E+05,1.511029E+05,-1.282260E-01,-2.192131E-01,2.191000E+01
-1.854020E+05,1.509624E+05,-1.282650E-01,-2.192323E-01,2.192000E+01
-1.854870E+05,1.508218E+05,-1.283010E-01,-2.192480E-01,2.193000E+01
-1.855717E+05,1.506811E+05,-1.283340E-01,-2.192603E-01,2.194000E+01
-1.856562E+05,1.505402E+05,-1.283637E-01,-2.192690E-01,2.195000E+01
-1.857404E+05,1.503991E+05,-1.283903E-01,-2.192745E-01,2.196000E+01
-1.858244E+05,1.502580E+05,-1.284136E-01,-2.192767E-01,2.197000E+01
-1.859082E+05,1.501167E+05,-1.284336E-01,-2.192760E-01,2.198000E+01
-1.859918E+05,1.499752E+05,-1.284503E-01,-2.192725E-01,2.199000E+01
-1.860751E+05,1.498336E+05,-1.284636E-01,-2.192666E-01,2.200000E+01
-1.861582E+05,1.496919E+05,-1.284736E-01,-2.192585E-01,2.201000E+01
-1.862410E+05,1.495500E+05,-1.284804E-01,-2.192486E-01,2.202000E+01
-1.863237E+05,1.494080E+05,-1.284838E-01,-2.192372E-01,2.203000E+01
